project_id,donor,title,year,year_uncertain,description,crs_sector_code,crs_sector_name,sector_comment,status,status_code,flow,all_recipients,sources,sources_count,funding_agency,implementing_agency,donor_agency,donor_agency_count,recipient_agencies,recipient_agencies_count,verified,verified_code,flow_class,flow_class_code,intent,intent_code,active,active_code,factiva_sources,amount,currency,deflators_used,exchange_rates_used,usd_defl,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_condensed,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,debt_uncertian,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,updated_at,location_details,contacts,is_official_finance
33342,Qatar,Qatar Charity distributes aid to Syrian refugees in Iraq,2013,FALSE,"In 2013 Qatar Charity (QC) has distributed a variety of aid materials, including food, clothing and medical and kitchen supplies, among Syrian refugees in the Al Qa'im area of Iraq totaling 500 million Rial. QC has distributed 440 such packages for the benefit of 1,744 Syrian refugees. The food items included canned meat, fish, milk, beans, eggs, cheese, cream, olives, sugar and tea, while the clothing kit contained clothes, blankets, mats and brushes. The hygiene kits included towels, toothbrushes, toothpaste, shampoo, soap and personal hygiene products for women and children. The kitchen kits comprised aluminum saucepans, glass plates and spoons. ",700,Emergency Response,,Completion,3,In-kind Grant (Goods or Services),Iraq,"http://www.gulf-times.com/qatar/178/details/352246/qatar-charity-distributes-aid-to-syrian-refugees-in-iraq, Media Report, including Wikileaks; http://www.qcharity.com/en/index.php?option=com_content&view=article&id=158:qc-provides-half-a-million-riyal-assistance-to-syrian-refugees-in-iraq&catid=1:news, Implementing/Intermediary Agency Source",2,"Qatar Charity, National NGO",,"Qatar Charity, National NGO",1,,,Check,0,ODA-like,2,Development,1,Active,1,,500000,QAR,1.015,3.65,"134,962",,,,,1,Iraq,645,543,Iraq,IRQ,IQ,368,433,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-04 12:20,Al Qaim,,0
33044,Qatar,Silatech aids Jordanian micro credit company Tamweelcom,2013,FALSE,"As of June 2013, Silatech started providing technical assistance and financial support to Jordanian company Tamweelcom's Training Academy. The project is ongoing and targets socially and economically challenged youth.",240,Banking and Financial Services,,Implementation,2,Free-standing technical assistance,Jordan,"http://www.silatech.com/home/project-countries/jordan, Government Source (Donor/Recipient); http://www.silatech.com/home/news-events/silatech-news/silatech-news-details/2013/08/05/agreement-with-tamweelcom-expands-support-for-jordanian-entrepreneurs, Government Source (Donor/Recipient); http://www.tamweelcom.org/news/silatechand-tamweelcom-expand-support-young-jordanian-entrepreneurs, Implementing/Intermediary Agency Source",3,"Silatech, Foundation","Tamweelcom, Foundation","Silatech, Foundation",1,"Tamweelcom, Foundation",1,Check,0,ODA-like,2,Development,1,Active,1,,,,,,,,,,,1,Jordan,663,549,Jordan,JOR,JO,400,439,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-04 12:27,,,0
32583-2,Qatar,Qatar grants Jordan 1.25 billion USD as part of greater Gulf contribution to Jordan,2013,FALSE,"In 2012, Qatar pledged to provide 1.25 billion USD as part of a Gulf Cooperation Council fund to Jordan. The contribution will be paid at 250 million USD per year for the next five years, and will allegedly be used in the fields of energy, health, transport, and other top-priority development projects. In total, 5 billion USD will be given to the fund for Jordan by Qatar, Saudi Arabia, and the UAE.",998,Unallocated / Unspecified,"energy, health, transport, other top priority development projects",Implementation,2,Monetary Grant (excluding debt forgiveness),Jordan,"https://global.factiva.com/aa/?ref=MENREP0020120614e86e0000x&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=MISTNW0020120927e89r000ul&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=BBCMEP0020120927e89r000b5&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ALARAB0020120927e89q0008g&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=JONAG00020120927e89q00006&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=JONAG00020120927e89q00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ARBUS00020120610e86a0002z&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.bloomberg.com/news/2012-09-27/qatar-signs-accord-for-1-25-billion-grant-to-jordan-petra-says.html, Media Report, including Wikileaks; http://jordantimes.com/qatar-to-pay-125b-to-jordan-through-gcc-fund----hassan, Media Report, including Wikileaks; http://www.mop.gov.jo/pages.php?menu_id=113&local_type=1&local_id=586&local_details=1&local_details1=, Government Source (Donor/Recipient); http://www.mop.gov.jo/pages.php?menu_id=113&local_type=1&local_id=576&local_details=1&local_details1=, Government Source (Donor/Recipient)",11,,"Gulf Cooperation Council (GCC), Multilateral",,,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=MENREP0020120614e86e0000x&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=MISTNW0020120927e89r000ul&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=BBCMEP0020120927e89r000b5&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ALARAB0020120927e89q0008g&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=JONAG00020120927e89q00006&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=JONAG00020120927e89q00002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=ARBUS00020120610e86a0002z&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",1250000000,USD,1.015,1,,,,,,1,Jordan,663,549,Jordan,JOR,JO,400,439,FALSE,FALSE,TRUE,FALSE,,,,,,14-07-27 15:39,,"Jafar Hassan, Jordanian Minister of Planning and International Cooperation ; Suleiman Hafez, Jordanian Minister of Finance ",0
33304,Qatar,Qatar to provide housing for Syrian refugees in Jordan,2013,FALSE,"In 2013 Qatar's Sheikh Thani bin Abdullah Al Thani Foundation for Humanitarian Services pledged to provide shelter for 1,000 Syrian refugees in Jordan. The first phase of the project would consist of providing prefabricated caravans. This phase began May 1st 2013 with an estimated cost of 10 million Rial. ",700,Emergency Response,,Implementation,2,In-kind Grant (Goods or Services),Jordan,"http://al-shorfa.com/en_GB/articles/meii/newsbriefs/2013/05/02/newsbrief-07, Media Report, including Wikileaks; http://www.dailystar.com.lb/News/Middle-East/2013/Jan-04/200809-qatar-welcomes-first-group-of-refugees.ashx#axzz37ewIXXRL, Media Report, including Wikileaks",2,"Sheikh Thani bin Abdullah Foundation for Humanitarian Services (RAF), Government Agency",,"Sheikh Thani bin Abdullah Foundation for Humanitarian Services (RAF), Government Agency",1,,,Check,0,ODA-like,2,Development,1,Active,1,,10000000,QAR,1.015,3.65,"2,699,237",,,,,1,Jordan,663,549,Jordan,JOR,JO,400,439,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-04 12:30,,,0
32645,Qatar,Qatar sends aid to Syrian refugees in Lebanon,2013,FALSE,"In December 2013 Qatar announced relief aid to o about 24,000 Syrian refugees in Lebanon. UNHCR signed an agreement on December 23 in Beirut with Qatar Red Crescent for emergency aid that would include stoves, blankets, mattresses, hygiene kits and fuel for heating. The aid is estimated at 20 million USD. ",700,Emergency Response,,Implementation,2,In-kind Grant (Goods or Services),Lebanon,"https://global.factiva.com/aa/?ref=BBCMEP0020131223e9cn001p6&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.dailystar.com.lb/News/Lebanon-News/2013/Dec-23/242081-qatar-sending-aid-to-lebanons-syrian-refugees.ashx#axzz34vZVVbf2, Media Report, including Wikileaks",2,,"UNHCR, International NGO; Qatar Red Crescent Society, National NGO","Qatar Red Crescent Society, National NGO",1,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=BBCMEP0020131223e9cn001p6&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",20000000,USD,1.015,1,"19,704,433",,,,,1,Lebanon,660,555,Lebanon,LBN,LB,422,446,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-27 18:33,,"Kamel Deriche, UNHCR Assistant Representative in Lebanon ",0
32577,Qatar,Qatar RC supports Palestinian refugees in Lebanon,2013,FALSE,"On June 11, 2013 the Qatar Red Crescent signed a memorandum of understanding with the United Nations Relief and Works Agency for Palestine Refugees in the Near East to donate 250 thousand USD. The donation was to be used to improve access to medical care for refugees at Palestine Red Crescent Society and UNRWA hospitals.",700,Emergency Response,,Completion,3,Monetary Grant (excluding debt forgiveness),Lebanon,"https://global.factiva.com/aa/?ref=MENREP0020130611e96b001k1&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://data.unhcr.org/syrianrefugees/download.php?id=4512, NGO/Civil Society/Advocacy; http://www.unrwa.org/newsroom/press-releases/qatar-red-crescent-supports-better-access-medical-treatment-palestine, Implementing/Intermediary Agency Source",3,"Qatar Red Crescent Society, National NGO",,"Qatar Red Crescent Society, National NGO",1,"United Nations Relief and Works Agency (UNRWA), International NGO",1,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=MENREP0020130611e96b001k1&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",250000,USD,1.015,1,"246,305",,,,,1,Lebanon,660,555,Lebanon,LBN,LB,422,446,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-04 14:53,,,0
33045,Qatar,Qatar funds youth financing facility in Morocco,2013,FALSE,"In June 2013, the Qatari company Silatech developed a project to assist the Youth Micro Apex within the Moroccan microfinance institution, Jaida. Silatech will assist Jaida through the design and launching of a youth financing facility, partnering with the AFIF (a non-profit Qatari development program) and FNAM (National Federation for Micro Finance Providers). The current status of the project remains unknown. ",250,Business and Other Services,,Implementation,2,Free-standing technical assistance,Morocco,"http://www.silatech.com/home/project-countries/morocco, Government Source (Donor/Recipient); http://www.silatech.com/home/news-events/silatech-news/silatech-news-details/2013/06/09/silatech-partners-strengthen-support-for-moroccan-youth, Media Report, including Wikileaks",2,"Silatech, Foundation","Jaida; National Federation for Micro Finance Providers (FNAM), Regional NGO","Silatech, Foundation",1,,,Raw,0,ODA-like,2,Development,1,Active,1,,,,,,,,,,,1,Morocco,600,136,Morocco,MAR,MA,504,686,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-17 9:59,,,0
33291,Qatar,Qatar signs MOU to provide financial assistance for Supreme Judicial Institute in Morocco,2013,FALSE,In 2013 Qatar signed an accord with Morocco to provide financial assistance for the construction of new headquarters for the Supreme Judicial Institute in Morocco. Details are unknown as to the financial details or the current state of this project. ,150,Government and Civil Society,,Pipeline: Commitment,11,,Morocco,"http://www.gulf-times.com/qatar/178/details/351921/qatar,-morocco-sign-mou, Media Report, including Wikileaks; http://www.gulf-times.com/qatar/178/details/352155/qatar,-morocco-courts-of-cassation-sign-accord, Media Report, including Wikileaks",2,,,,,,,Check,0,Vague (Official Finance),5,Development,1,Active,1,,,,,,,,,,,1,Morocco,600,136,Morocco,MAR,MA,504,686,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-04 14:23,,"Massoud Mohamed al-Amri, Head of the Court of Cassation ; Mustafa al-Ramid, Minister of Justice and Liberties ; Nizar Baraka, Minister of Economy and Finance of Morocco ",0
33302,Qatar,RAF (Qatar) treats 35 children with congenital heart disease in Morocco,2013,FALSE,"In 2013, Sheikh Thani bin Abdullah Foundation for Humanitarian Services treated 35 Moroccan children with congenital heart disease. This involved 72 consultations, 35 heart operations for children, 12 of which were open-heart surgery while 23 involved cardiac catheterization. ",120,Health,,Completion,3,Free-standing technical assistance,Morocco,"http://www.raf-thani.com/index.php?group=view&rid=1408&SLANG=E, Government Source (Donor/Recipient); http://www.raf-thani.com/index.php?group=view&rid=1383&SLANG=A, Government Source (Donor/Recipient); http://www.raya.com/Mob/GetPage/f6451603-4dff-4ca1-9c10-122741d17432/2ddd11a5-789d-45b1-a9c9-4b208a3a9b88, Media Report, including Wikileaks",3,"Sheikh Thani bin Abdullah Foundation for Humanitarian Services (RAF), Government Agency",,"Sheikh Thani bin Abdullah Foundation for Humanitarian Services (RAF), Government Agency",1,,,Check,0,ODA-like,2,Mixed (Some Development),6,Active,1,,,,,,,,,,,1,Morocco,600,136,Morocco,MAR,MA,504,686,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-23 15:58,,,0
32846,Qatar,Silatech holds entrepreneurship conference in Morocco,2013,FALSE,"On June 26 2013, Silatech, a Doha-based regional social initiative focusing on youth employment and entrepreneurship, in partnership with the Moroccan Ministry of Youth and Sports and the Institut des Hautes Etudes de Management (Institute of Graduate Management Studies), put on a talk in Morocco called 'Social Entrepreneurship: A Key to Unlocking High Impact Social Change.' The talk addressed issues such as how social enterprises can be successfully scaled up to achieve maximum benefit, how social entrepreneurship can work to the benefit of young Moroccans, and what is being done at the policy level to support social entrepreneurs. ",110,Education,,Completion,3,In-kind Grant (Goods or Services),Morocco,"https://global.factiva.com/aa/?ref=ATISFN0020130627e96q000cu&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.ameinfo.com/blog/automotive/silatech-communication/silatech-moroccan-partners-host-panel-of-leading-social-entrepreneurs/, Media Report, including Wikileaks; http://www.silatech.com/home/news-events/silatech-news/silatech-news-details/2013/06/10/moroccan-youth-inspired-by-leading-arab-social-entrepreneurs, Government Source (Donor/Recipient)",3,,,,,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=ATISFN0020130627e96q000cu&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",,,,,,,,,,1,Morocco,600,136,Morocco,MAR,MA,504,686,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-04 14:12,,"Dr. Tarik M. Yousef , Silatech CEO ; HH Princess Ameera Al Taweel, member of Silatech's Board of Trustees and Vice-Chair of the Board of Trustees of the Alwaleed bin Talal Foundation ; Younes Jaouhari, Director of Youth, at the Moroccan Ministry of Youth and Sports ; Adnane Addioui, Chair of the Moroccan Center for Innovation and Social Entrepreneurship ",0
33265,Qatar,Gulf States give aid for 1.25billion USD to Morocco,2013,FALSE,"In December 2013, Qatar and Morocco signed an aid deal worth $1.25 billion, as part of a five-year package of financial assistance extended by wealthy Gulf states to the North African kingdom to help it weather 'Arab Spring' protests. Qatar, Saudi Arabia, Kuwait and the United Arab Emirates agreed in 2012 to provide aid worth a total $5 billion to Morocco in the period 2012-2017 to build up its infrastructure, strengthen its economy and foster tourism. Each of the four countries has committed $1.25 billion to Morocco for the whole five year period. King Mohammed signed the accord with the visiting emir of Qatar. The last of the four Gulf states to sign the aid accord with Morocco, it was not clear whether Qatar would disburse the aid installments for both 2012 and 2013 ($250 million for each year) together.",430,Other Multisector,"infrastructure, economy support, tourism",Pipeline: Pledge,12,Monetary Grant (excluding debt forgiveness),Morocco,"http://imode.ansa.it/ansamed/en/news/nations/morocco/2013/12/30/Cooperation-Qatar-Morocco-sign-USD-1-25-bln-aid-deal_9835068.html, Media Report, including Wikileaks; http://www.aawsat.net/2013/12/article55326054, Media Report, including Wikileaks",2,,,,,,,Check,0,ODA-like,2,Development,1,Active,1,,1250000000,USD,1.015,1,"1,231,527,094",,,,,1,Morocco,600,136,Morocco,MAR,MA,504,686,FALSE,FALSE,FALSE,FALSE,,,,,,14-08-04 14:20,,,0
32430,Qatar,Qatar builds model village in Pakistan to rehabilitate people displaced by floods,2013,FALSE,"In 2013, Qatar built a model village in Rahim Yar Khan District of Pakistan. The village's purpose was to rehabilitate displaced Pakistani flood victims. The village comprises of 200 houses of two rooms each, two schools, play ground, mosques and a shopping area. The financial details are unknown. ",160,Other Social infrastructure and services,Pakistani flood relief,Completion,3,In-kind Grant (Goods or Services),Pakistan,"https://global.factiva.com/aa/?ref=PAPRIN0020130319e93i00069&pp=1&fcpil=en&napc=S&sa_from=, Government Source (Donor/Recipient); https://global.factiva.com/aa/?ref=QATRIB0020130303e93300002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=BBCSAP0020130301e9310030e&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://mediacellppp.wordpress.com/2013/03/01/qatar-always-stood-by-pakistan-in-times-of-need-pm/, Media Report, including Wikileaks",4,"RAF (Qatar), Foundation",,"RAF (Qatar), Foundation",1,,,Check,0,ODA-like,2,Development,1,Active,1,"https://global.factiva.com/aa/?ref=PAPRIN0020130319e93i00069&pp=1&fcpil=en&napc=S&sa_from=, Government Source (Donor/Recipient); https://global.factiva.com/aa/?ref=QATRIB0020130303e93300002&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=BBCSAP0020130301e9310030e&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks",,,,,,,,,,1,Pakistan,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,FALSE,,,,,,14-07-27 18:12,"Sanjarpur village, Tehsil Sadiqabad, Rahim Yar Khan District, Punjab","Ayed bin Dbassan al Qahtani, Director-General and Board of Trustees Chairman (RAF (Qatar))",0
